"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Root1433D1|942",37.4504773705566,0.232745581210384,1.05916603971479,0.0134371466405645,0.063154589210653
"Root1433D1|1719",0,NA,NA,NA,NA
"Root1433D1|2242",0,NA,NA,NA,NA
"Root1433D1|2243",0,NA,NA,NA,NA
"Root1433D1|71",0,NA,NA,NA,NA
"Root1433D1|1654",0,NA,NA,NA,NA
"Root1433D1|1997",0,NA,NA,NA,NA
"Root1433D1|1734",0,NA,NA,NA,NA
"Root1433D1|124",0,NA,NA,NA,NA
"Root1433D1|1607",0,NA,NA,NA,NA
"Root1433D1|1470",1.80344280511202,0.216281691965145,1.05135587087531,0.139753169349405,NA
"Root1433D1|1710",0,NA,NA,NA,NA
"Root1433D1|2879",0,NA,NA,NA,NA
"Root1433D1|903",0,NA,NA,NA,NA
"Root1433D1|3032",15.8868889517987,0.229311203905599,1.05778957763282,NA,NA
"Root1433D1|1321",0,NA,NA,NA,NA
"Root1433D1|3062",0,NA,NA,NA,NA
"Root1433D1|414",0,NA,NA,NA,NA
"Root1433D1|847",0,NA,NA,NA,NA
"Root1433D1|2135",0,NA,NA,NA,NA
"Root1433D1|173",0,NA,NA,NA,NA
"Root1433D1|1292",0,NA,NA,NA,NA
"Root1433D1|2339",0,NA,NA,NA,NA
"Root1433D1|324",811.112302529165,0.243869749220102,1.06330101846089,NA,NA
"Root1433D1|2738",0,NA,NA,NA,NA
"Root1433D1|1603",4.13730996466875,0.21701884609651,1.05182177353362,0.19417076162556,NA
"Root1433D1|1861",22.3275196079332,0.23099314201296,1.05846665025782,NA,NA
"Root1433D1|2625",0,NA,NA,NA,NA
"Root1433D1|281",0,NA,NA,NA,NA
"Root1433D1|2857",0,NA,NA,NA,NA
"Root1433D1|1994",0,NA,NA,NA,NA
"Root1433D1|2882",0,NA,NA,NA,NA
"Root1433D1|1329",0,NA,NA,NA,NA
"Root1433D1|236",0,NA,NA,NA,NA
"Root1433D1|2527",0,NA,NA,NA,NA
"Root1433D1|380",8.67814052129095,0.262971408922396,1.06552337591194,0.0758110976045441,NA
"Root1433D1|555",0.0530424354444712,0.119451118358949,1.01603696613491,0.437150561859918,NA
"Root1433D1|606",0,NA,NA,NA,NA
"Root1433D1|332",0,NA,NA,NA,NA
"Root1433D1|2811",0,NA,NA,NA,NA
"Root1433D1|3028",0,NA,NA,NA,NA
"Root1433D1|650",0,NA,NA,NA,NA
"Root1433D1|651",0,NA,NA,NA,NA
"Root1433D1|1373",1357.46704378843,0.245734683203977,1.06402010446764,NA,NA
"Root1433D1|2991",0,NA,NA,NA,NA
"Root1433D1|1635",0.138308414731095,-0.111202427957523,1.01970723713101,0.73431602923914,NA
"Root1433D1|2795",0,NA,NA,NA,NA
"Root1433D1|1542",0,NA,NA,NA,NA
"Root1433D1|1597",0,NA,NA,NA,NA
"Root1433D1|799",0,NA,NA,NA,NA
"Root1433D1|1651",0,NA,NA,NA,NA
"Root1433D1|543",0,NA,NA,NA,NA
"Root1433D1|2141",0,NA,NA,NA,NA
"Root1433D1|2632",2.35124305042862,-0.181106937466902,1.03687162743723,0.401110257571748,NA
"Root1433D1|1279",0,NA,NA,NA,NA
"Root1433D1|1466",0,NA,NA,NA,NA
"Root1433D1|810",1.38652926251848,0.0595529346881875,0.990097694146763,0.699873867700715,NA
"Root1433D1|2952",2.19807852481888,-0.135653726892678,1.01507239197508,0.682066346889922,NA
"Root1433D1|1995",0,NA,NA,NA,NA
"Root1433D1|2259",0,NA,NA,NA,NA
"Root1433D1|3216",4.17868306431544,0.207778098329753,1.04595725277865,0.279152559490408,NA
"Root1433D1|662",11.6640096423224,-0.20575904758002,1.04714977364781,0.151085078067183,0.2448620230744
"Root1433D1|2878",0,NA,NA,NA,NA
"Root1433D1|1921",0,NA,NA,NA,NA
"Root1433D1|2360",0,NA,NA,NA,NA
"Root1433D1|769",6.09988007611418,0.232590620997511,1.05814116378249,0.0742565726045013,NA
"Root1433D1|1780",0,NA,NA,NA,NA
"Root1433D1|159",0,NA,NA,NA,NA
"Root1433D1|813",0,NA,NA,NA,NA
"Root1433D1|385",2.75714579440361,-0.026627552330288,0.986407350575598,0.987277395277907,NA
"Root1433D1|1764",0,NA,NA,NA,NA
"Root1433D1|2576",0,NA,NA,NA,NA
"Root1433D1|259",0.0530424354444712,0.119451118358949,1.01603696613491,0.437150561859918,NA
"Root1433D1|3233",0,NA,NA,NA,NA
"Root1433D1|349",0.0413730996466875,-0.0848119957399961,1.01469418391588,0.682309846402506,NA
"Root1433D1|2174",9.76828982847079,0.227402142720438,1.0569365647438,NA,NA
"Root1433D1|2187",19.0865612328911,-0.210946882265358,1.04999118703163,NA,NA
"Root1433D1|1682",0.0530424354444712,0.119451118358949,1.01603696613491,0.437150561859918,NA
"Root1433D1|1058",0,NA,NA,NA,NA
"Root1433D1|1830",0,NA,NA,NA,NA
"Root1433D1|1107",0,NA,NA,NA,NA
"Root1433D1|2762",0,NA,NA,NA,NA
"Root1433D1|2911",0,NA,NA,NA,NA
"Root1433D1|3016",2.33386715955673,0.218596891375145,1.05258393158694,0.122413612609815,NA
"Root1433D1|1905",1.00780627344495,0.209690411551903,1.04780852933769,0.183911287398862,NA
"Root1433D1|816",0,NA,NA,NA,NA
"Root1433D1|3188",1.8036409297831,-0.148006323703216,1.02180975820583,0.635993287609194,NA
"Root1433D1|333",0,NA,NA,NA,NA
"Root1433D1|1390",0,NA,NA,NA,NA
"Root1433D1|2999",0,NA,NA,NA,NA
"Root1433D1|1444",0,NA,NA,NA,NA
"Root1433D1|383",0,NA,NA,NA,NA
"Root1433D1|657",0,NA,NA,NA,NA
"Root1433D1|2735",0.21468768853782,0.172395361208606,1.03052636858067,0.325392665183979,NA
"Root1433D1|2526",0,NA,NA,NA,NA
"Root1433D1|2985",1.02939994247621,-0.119884396693697,1.01287456686728,0.810885252723929,NA
"Root1433D1|723",0,NA,NA,NA,NA
"Root1433D1|3093",7.76294851262767,-0.200220218532411,1.04442173734924,0.199531615879857,NA
"Root1433D1|888",4.13730996466875,0.21701884609651,1.05182177353362,0.19417076162556,NA
"Root1433D1|198",0,NA,NA,NA,NA
"Root1433D1|2425",0,NA,NA,NA,NA
"Root1433D1|3109",0,NA,NA,NA,NA
"Root1433D1|793",1166.90109155097,0.245016487679497,1.06371937778501,NA,NA
"Root1433D1|1531",60.6379674615705,0.119296651583624,0.988592522529359,0.689614118973558,0.771711037898982
"Root1433D1|3014",0,NA,NA,NA,NA
"Root1433D1|1890",0,NA,NA,NA,NA
"Root1433D1|154",2.19277428127444,-0.177099513711972,1.03593510592978,0.418424395469048,NA
"Root1433D1|3206",0,NA,NA,NA,NA
"Root1433D1|1424",0,NA,NA,NA,NA
"Root1433D1|2759",20.6540565998436,-0.211643920611612,1.05039499086229,NA,NA
"Root1433D1|2124",0,NA,NA,NA,NA
"Root1433D1|3026",0,NA,NA,NA,NA
"Root1433D1|1745",0,NA,NA,NA,NA
"Root1433D1|73",0,NA,NA,NA,NA
"Root1433D1|3013",0,NA,NA,NA,NA
"Root1433D1|3017",0,NA,NA,NA,NA
"Root1433D1|1109",0,NA,NA,NA,NA
"Root1433D1|1703",0,NA,NA,NA,NA
"Root1433D1|1772",1.65970097677314,-0.171071937997629,1.03433769891232,0.482932752008348,NA
"Root1433D1|2868",0.21468768853782,0.172395361208606,1.03052636858067,0.325392665183979,NA
"Root1433D1|2877",0,NA,NA,NA,NA
"Root1433D1|3325",0,NA,NA,NA,NA
"Root1433D1|982",0,NA,NA,NA,NA
"Root1433D1|1863",0.0922056098207302,-0.102474172124617,1.01774366076611,0.734316029239201,NA
"Root1433D1|3092",14.6606919614961,-0.208363106778223,1.04854049253962,NA,NA
"Root1433D1|1794",0.322031532806729,0.185680214876357,1.03596297714163,0.287203292812785,NA
"Root1433D1|3090",0,NA,NA,NA,NA
"Root1433D1|2047",2.07462622096643,-0.175447295506939,1.03548599204646,0.433501767703575,NA
"Root1433D1|1974",0,NA,NA,NA,NA
"Root1433D1|1652",140.760744408558,0.237383308932064,1.0607912271768,0.00711932266798091,0.0525747232628235
"Root1433D1|4",0,NA,NA,NA,NA
"Root1433D1|1485",0,NA,NA,NA,NA
"Root1433D1|2303",0,NA,NA,NA,NA
"Root1433D1|1453",0,NA,NA,NA,NA
"Root1433D1|420",0,NA,NA,NA,NA
"Root1433D1|1007",0,NA,NA,NA,NA
"Root1433D1|2646",0,NA,NA,NA,NA
"Root1433D1|638",0,NA,NA,NA,NA
"Root1433D1|3047",0,NA,NA,NA,NA
"Root1433D1|1334",0.868835092580437,-0.158260847654697,1.03136124667759,0.642586041483967,NA
"Root1433D1|2055",0.21468768853782,0.172395361208606,1.03052636858067,0.325392665183979,NA
"Root1433D1|918",0,NA,NA,NA,NA
"Root1433D1|503",0,NA,NA,NA,NA
"Root1433D1|2535",1151.6075961946,0.245164487795626,1.0638071469601,NA,NA
"Root1433D1|2770",0,NA,NA,NA,NA
"Root1433D1|3207",0.198290480709673,0.0377240390084969,0.994513709812489,0.561035215175154,NA
"Root1433D1|2221",0,NA,NA,NA,NA
"Root1433D1|1963",0,NA,NA,NA,NA
"Root1433D1|1732",4.24339483555769,0.222909878760752,1.05480465608544,0.0877615464880407,NA
"Root1433D1|2062",0.21468768853782,0.172395361208606,1.03052636858067,0.325392665183979,NA
"Root1433D1|1140",0,NA,NA,NA,NA
"Root1433D1|2496",0,NA,NA,NA,NA
"Root1433D1|1293",3.59601878300848,-0.186645860296738,1.03893564471811,0.321427289107295,NA
"Root1433D1|438",0.0530424354444712,0.119451118358949,1.01603696613491,0.437150561859918,NA
"Root1433D1|768",0,NA,NA,NA,NA
"Root1433D1|404",0,NA,NA,NA,NA
"Root1433D1|2849",0,NA,NA,NA,NA
"Root1433D1|2848",6623.83325343467,0.251176052472827,1.06607509490743,NA,NA
"Root1433D1|1091",7.19891933852362,-0.199123735750465,1.0439150075047,NA,NA
"Root1433D1|685",0,NA,NA,NA,NA
"Root1433D1|1681",6.99205384029019,-0.198661641469522,1.04370676043386,NA,NA
"Root1433D1|1759",0,NA,NA,NA,NA
"Root1433D1|91",1083.97521074321,0.244955231451592,1.06372909316018,NA,NA
"Root1433D1|3221",0.10734384426891,0.142553060635775,1.02130157123838,0.387197956197334,NA
"Root1433D1|1002",0.424339483555769,0.194447054012456,1.03998362395033,0.259773363324832,NA
"Root1433D1|2133",33.3131674058878,0.23224618329747,1.05897063151658,0.0152210758156183,0.065035505757642
"Root1433D1|2867",0,NA,NA,NA,NA
"Root1433D1|3097",0,NA,NA,NA,NA
"Root1433D1|1862",0,NA,NA,NA,NA
"Root1433D1|2301",0,NA,NA,NA,NA
"Root1433D1|59",0,NA,NA,NA,NA
"Root1433D1|3139",0,NA,NA,NA,NA
"Root1433D1|3000",0,NA,NA,NA,NA
"Root1433D1|1245",0,NA,NA,NA,NA
"Root1433D1|72",4.56417768612614,-0.191180854733715,1.04059329437262,0.279416939147057,NA
"Root1433D1|3133",0,NA,NA,NA,NA
"Root1433D1|108",4.13730996466875,0.21701884609651,1.05182177353362,0.19417076162556,NA
"Root1433D1|3333",0,NA,NA,NA,NA
"Root1433D1|557",0,NA,NA,NA,NA
"Root1433D1|1837",0,NA,NA,NA,NA
"Root1433D1|2529",0,NA,NA,NA,NA
"Root1433D1|92",3.68937135491365,-0.252239272056074,1.0568895969259,0.235240540981589,NA
"Root1433D1|2972",0.138308414731095,-0.111202427957523,1.01970723713101,0.73431602923914,NA
"Root1433D1|1357",0.0413730996466875,-0.0848119957399961,1.01469418391588,0.682309846402506,NA
"Root1433D1|2544",0,NA,NA,NA,NA
"Root1433D1|960",0,NA,NA,NA,NA
"Root1433D1|335",2.39849281742343,-0.18680255960883,1.03817437763957,0.387861676294486,NA
"Root1433D1|488",0,NA,NA,NA,NA
"Root1433D1|1627",0,NA,NA,NA,NA
"Root1433D1|1679",0,NA,NA,NA,NA
"Root1433D1|415",0,NA,NA,NA,NA
"Root1433D1|3022",0,NA,NA,NA,NA
"Root1433D1|701",0,NA,NA,NA,NA
"Root1433D1|1724",5.0356142644143,-0.206414850809252,1.04031144097962,0.348958883279041,NA
"Root1433D1|1022",74.4715793640375,0.235384535855177,1.06017770166504,0.00628294177205227,0.0525747232628235
"Root1433D1|1130",0,NA,NA,NA,NA
"Root1433D1|439",1.53823062788966,0.214709784118675,1.05050822070437,0.151152902627462,NA
"Root1433D1|3248",644.534171972279,0.24313593981871,1.06305258219694,7.63950678575197e-11,1.43622727572137e-09
"Root1433D1|1791",34.4245406034618,0.232429865562352,1.05904283850543,0.0146145796725657,0.065035505757642
"Root1433D1|1667",0,NA,NA,NA,NA
"Root1433D1|1383",16.7083671650084,0.229134133805273,1.05769636108614,0.0309507805372503,0.0864565456169769
"Root1433D1|138",10.5554446534498,0.226928305206758,1.05672459880842,0.0474951087803573,0.101466823303491
"Root1433D1|1918",0,NA,NA,NA,NA
"Root1433D1|304",0,NA,NA,NA,NA
"Root1433D1|3066",0,NA,NA,NA,NA
"Root1433D1|417",0,NA,NA,NA,NA
"Root1433D1|127",1787.50231595654,0.247444857203813,1.06463861482838,NA,NA
"Root1433D1|391",3678.16076420034,0.249147764804613,1.06529859803083,NA,NA
"Root1433D1|1628",0,NA,NA,NA,NA
"Root1433D1|419",2.38286432483672,-0.159039839069517,1.02574410011069,0.559350290141237,NA
"Root1433D1|1657",0,NA,NA,NA,NA
"Root1433D1|1812",0,NA,NA,NA,NA
"Root1433D1|2528",7.27230069857358,0.00756229574107951,0.989007948633421,0.795823092528932,NA
"Root1433D1|185",0,NA,NA,NA,NA
"Root1433D1|531",0,NA,NA,NA,NA
"Root1433D1|1588",0,NA,NA,NA,NA
"Root1433D1|2197",12.701636162817,-0.206814343624352,1.04770306066355,0.142026692661658,0.234219458073611
"Root1433D1|409",0.212169741777885,0.17562411536701,1.03165737273357,0.324324252050319,NA
"Root1433D1|608",0,NA,NA,NA,NA
"Root1433D1|1649",1273.09239898975,0.245551291706331,1.06395151665686,NA,NA
"Root1433D1|2145",5.91754594521319,0.121973537306442,0.99581641267431,0.71909349468671,NA
"Root1433D1|2913",5.516413286225,0.224454167135264,1.05556559956961,NA,NA
"Root1433D1|1767",0,NA,NA,NA,NA
"Root1433D1|181",0,NA,NA,NA,NA
"Root1433D1|121",0,NA,NA,NA,NA
"Root1433D1|1851",0,NA,NA,NA,NA
"Root1433D1|237",3.71297048111298,0.222038634047941,1.05436840388033,0.0948280297458317,NA
"Root1433D1|167",0,NA,NA,NA,NA
"Root1433D1|1646",0.0530424354444712,0.119451118358949,1.01603696613491,0.437150561859918,NA
"Root1433D1|1998",0,NA,NA,NA,NA
"Root1433D1|523",0,NA,NA,NA,NA
"Root1433D1|2749",0,NA,NA,NA,NA
"Root1433D1|1680",4.19035240011322,0.217478734607472,1.05205623427552,0.181389856082217,NA
"Root1433D1|1665",0,NA,NA,NA,NA
"Root1433D1|3088",0,NA,NA,NA,NA
"Root1433D1|384",0,NA,NA,NA,NA
"Root1433D1|1875",0,NA,NA,NA,NA
"Root1433D1|28",0,NA,NA,NA,NA
"Root1433D1|39",0,NA,NA,NA,NA
"Root1433D1|2231",0.0922056098207302,-0.102474172124617,1.01774366076611,0.734316029239201,NA
"Root1433D1|412",1.25065239992798,-0.16548073508099,1.03298613202007,0.549113649201481,NA
"Root1433D1|430",0,NA,NA,NA,NA
"Root1433D1|1003",0,NA,NA,NA,NA
"Root1433D1|1251",0,NA,NA,NA,NA
"Root1433D1|1326",0.21468768853782,0.172395361208606,1.03052636858067,0.325392665183979,NA
"Root1433D1|1355",0,NA,NA,NA,NA
"Root1433D1|1330",0.858750754151278,0.206959352809874,1.04635849516486,0.198041506937273,NA
"Root1433D1|1859",0.0530424354444712,0.119451118358949,1.01603696613491,0.437150561859918,NA
"Root1433D1|2012",0,NA,NA,NA,NA
"Root1433D1|1481",0,NA,NA,NA,NA
"Root1433D1|2148",220.404885345993,-0.0346911276924701,0.963833567978654,0.895371623891515,0.914836224410896
"Root1433D1|1813",0,NA,NA,NA,NA
"Root1433D1|47",0,NA,NA,NA,NA
